,index,origin,destination,treq,tdep,ttrav,tarr,tdrop,dist,pax_id,platform,VoT,delta,u,u_PT
2601,650,46426683,6933105361,11586,,303,2020-10-02 12:55:16.198411,,2425,650,0,0.0035,75.41269841269843,4.698,999999
2602,151,46294217,46325737,11587,,301,2020-10-02 12:55:02.198411,,2410,151,0,0.0035,74.97883597883599,4.6685,999999
2603,268,46358447,46430142,11587,,320,2020-10-02 12:57:33.198411,,2561,268,0,0.0035,79.64021164021163,4.9615,999999
2604,1728,46341583,46392048,11601,,902,2020-10-02 14:15:27.198411,,7221,1728,0,0.0035,224.6243386243386,13.9885,999999
2605,530,5830440697,46394901,11602,,290,2020-10-02 12:53:52.198411,,2325,530,0,0.0035,72.43386243386246,4.5024999999999995,999999
2606,1486,46297660,3214960374,11602,,420,2020-10-02 13:11:13.198411,,3366,1486,0,0.0035,104.82539682539688,6.519,999999
2607,437,46297072,46344934,11603,,262,2020-10-02 12:50:11.198411,,2103,437,0,0.0035,65.59788359788361,4.0715,999999
2608,2615,46286930,46318462,11616,,558,2020-10-02 13:29:49.198411,,4468,2615,0,0.0035,139.015873015873,8.655,999999
2609,3121,7909102771,2300133169,11618,,516,2020-10-02 13:24:12.198411,,4129,3121,0,0.0035,128.38095238095244,7.9995,999999
2610,2337,2311090708,722976561,11623,,204,2020-10-02 12:42:40.198411,,1632,2337,0,0.0035,50.730158730158735,3.162,999999
2611,3084,46381235,46293269,11626,,420,2020-10-02 13:11:34.198411,,3363,3084,0,0.0035,104.63492063492065,6.5145,999999
2612,1023,46296601,46411926,11627,,567,2020-10-02 13:31:12.198411,,4540,1023,0,0.0035,141.25396825396828,8.7945,999999
2613,2240,803491382,46363868,11629,,266,2020-10-02 12:51:06.198411,,2132,2240,0,0.0035,66.40211640211642,4.129,999999
2614,2554,46383304,46360198,11636,,746,2020-10-02 13:55:16.198411,,5975,2554,0,0.0035,185.95767195767195,11.573500000000001,999999
2615,3169,46347260,46369368,11636,,225,2020-10-02 12:45:41.198411,,1800,3169,0,0.0035,55.95238095238098,3.4875000000000003,999999
2616,1681,6201296474,46376376,11644,,563,2020-10-02 13:30:55.198411,,4506,1681,0,0.0035,140.13227513227514,8.7295,999999
2617,2598,2821156914,6933105380,11646,,859,2020-10-02 14:10:26.198411,,6875,2598,0,0.0035,213.80423280423287,13.318999999999999,999999
2618,2249,46337326,1976839591,11657,,285,2020-10-02 12:54:04.198411,,2282,2249,0,0.0035,71.00000000000001,4.4205000000000005,999999
2619,209,46368467,46362980,11664,,76,2020-10-02 12:26:17.198411,,608,209,0,0.0035,18.899470899470902,1.178,999999
2620,1408,46393888,46358581,11664,,114,2020-10-02 12:31:22.198411,,913,1408,0,0.0035,28.412698412698415,1.7685,999999
2621,716,46361176,46382948,11670,,126,2020-10-02 12:33:07.198411,,1012,716,0,0.0035,31.587301587301596,1.959,999999
2622,280,3803531939,46314419,11677,,951,2020-10-02 14:23:14.198411,,7612,280,0,0.0035,236.74603174603175,14.7465,999999
2623,2423,2300344136,46339795,11677,,406,2020-10-02 13:10:33.198411,,3251,2423,0,0.0035,101.15343915343915,6.2975,999999
2624,1947,46398148,46392046,11678,,215,2020-10-02 12:45:05.198411,,1722,1947,0,0.0035,53.592592592592595,3.3355,999999
2625,1837,5024599348,46367801,11679,,798,2020-10-02 14:02:54.198411,,6390,1837,0,0.0035,198.82539682539687,12.378,999999
2626,1330,1412414792,46397705,11681,,1211,2020-10-02 14:58:00.198411,,9694,1330,0,0.0035,301.5291005291006,18.7795,999999
2627,2275,6542548105,46388842,11684,,158,2020-10-02 12:37:33.198411,,1264,2275,0,0.0035,39.2910052910053,2.449,999999
2628,2608,1791494026,1587126023,11685,,852,2020-10-02 14:10:09.198411,,6819,2608,0,0.0035,212.06349206349205,13.2105,999999
2629,1762,46293387,46401867,11690,,785,2020-10-02 14:01:21.198411,,6286,1762,0,0.0035,195.59259259259258,12.1765,999999
2630,1407,734129709,46430983,11693,,851,2020-10-02 14:10:09.198411,,6811,1407,0,0.0035,211.81481481481484,13.195,999999
2631,1948,46319404,275427635,11693,,362,2020-10-02 13:04:57.198411,,2899,1948,0,0.0035,90.21164021164024,5.6155,999999
2632,1756,46448443,46390250,11695,,415,2020-10-02 13:12:03.198411,,3323,1756,0,0.0035,103.3915343915344,6.436999999999999,999999
2633,3152,46281244,46392332,11697,,532,2020-10-02 13:27:41.198411,,4259,3152,0,0.0035,132.48677248677254,8.250499999999999,999999
2634,18,46417048,46422467,11703,,158,2020-10-02 12:37:52.198411,,1264,18,0,0.0035,39.2910052910053,2.449,999999
2635,2851,46398148,5382837005,11704,,414,2020-10-02 13:12:08.198411,,3319,2851,0,0.0035,103.3968253968254,6.4275,999999
2636,120,4380697051,717833727,11707,,808,2020-10-02 14:04:37.198411,,6465,120,0,0.0035,200.99470899470901,12.5255,999999
2637,1212,46396601,7223715072,11720,,327,2020-10-02 13:00:45.198411,,2620,1212,0,0.0035,81.5714285714286,5.0745000000000005,999999
2638,1799,46290734,1057884977,11721,,480,2020-10-02 13:21:06.198411,,3840,1799,0,0.0035,119.36507936507937,7.4399999999999995,999999
2639,2718,46297841,46327288,11724,,694,2020-10-02 13:49:44.198411,,5555,2718,0,0.0035,172.77248677248681,10.7615,999999
2640,1569,2050478571,46458123,11730,,471,2020-10-02 13:20:08.198411,,3773,1569,0,0.0035,117.44444444444444,7.308000000000001,999999
2641,1797,46477742,2309515987,11739,,472,2020-10-02 13:20:21.198411,,3777,1797,0,0.0035,117.43915343915346,7.3175,999999
2642,229,46299919,46367002,11744,,813,2020-10-02 14:05:54.198411,,6505,229,0,0.0035,202.23809523809527,12.603,999999
2643,276,2020569166,798909668,11744,,79,2020-10-02 12:28:06.198411,,637,276,0,0.0035,19.962962962962965,1.232,999999
2644,36,2020569044,46446656,11745,,279,2020-10-02 12:54:48.198411,,2238,36,0,0.0035,69.76190476190479,4.3335,999999
2645,1414,46384721,7602619093,11745,,795,2020-10-02 14:03:35.198411,,6365,1414,0,0.0035,198.015873015873,12.33,999999
2646,2043,46198612,46320660,11766,,464,2020-10-02 13:19:46.198411,,3715,2043,0,0.0035,115.57671957671961,7.1965,999999
2647,2209,46269468,3187461411,11773,,744,2020-10-02 13:57:10.198411,,5952,2209,0,0.0035,185.01587301587307,11.532,999999
2648,2082,46400478,46342110,11776,,575,2020-10-02 13:34:44.198411,,4603,2082,0,0.0035,143.17989417989415,8.917,999999
2649,1865,4530306645,46449568,11778,,495,2020-10-02 13:24:06.198411,,3963,1865,0,0.0035,123.28571428571428,7.677,999999
2650,2801,6933008669,6653544388,11779,,157,2020-10-02 12:39:06.198411,,1262,2801,0,0.0035,39.423280423280445,2.4425,999999
2651,740,46393121,4924402828,11780,,263,2020-10-02 12:53:10.198411,,2105,740,0,0.0035,65.46560846560848,4.078,999999
2652,39,46376972,46446589,11785,,454,2020-10-02 13:18:44.198411,,3634,39,0,0.0035,113.02645502645507,7.039999999999999,999999
2653,3144,46297426,46417933,11785,,929,2020-10-02 14:22:09.198411,,7439,3144,0,0.0035,231.46560846560854,14.41,999999
2654,683,6236069119,974691771,11792,,848,2020-10-02 14:11:22.198411,,6785,683,0,0.0035,210.94179894179896,13.1455,999999
2655,1613,7042617202,6933105361,11795,,136,2020-10-02 12:36:29.198411,,1089,1613,0,0.0035,33.883597883597886,2.1095,999999
2656,1534,46346415,46354113,11796,,258,2020-10-02 12:52:47.198411,,2066,1534,0,0.0035,64.28571428571426,4.002000000000001,999999
2657,1367,2613220870,46407707,11799,,377,2020-10-02 13:08:42.198411,,3018,1367,0,0.0035,93.87830687830689,5.846500000000001,999999
2658,2692,46424043,2309564132,11800,,336,2020-10-02 13:03:19.198411,,2694,2692,0,0.0035,83.93650793650794,5.2170000000000005,999999
2659,2812,46402284,291130803,11803,,577,2020-10-02 13:35:31.198411,,4623,2812,0,0.0035,143.93121693121697,8.954,999999
2660,3042,577623692,2020569119,11806,,580,2020-10-02 13:35:56.198411,,4645,3042,0,0.0035,144.55026455026456,8.9975,999999
2661,1419,46367002,46421416,11821,,313,2020-10-02 13:00:37.198411,,2511,1419,0,0.0035,78.28042328042328,4.862,999999
2662,2266,46316092,46381000,11822,,1231,2020-10-02 15:03:01.198411,,9854,2266,0,0.0035,306.5026455026455,19.0895,999999
2663,674,46211368,46390577,11832,,1030,2020-10-02 14:36:21.198411,,8244,674,0,0.0035,256.3915343915344,15.971,999999
2664,331,4966813734,1352598298,11840,,412,2020-10-02 13:14:08.198411,,3303,331,0,0.0035,102.89947089947091,6.3965000000000005,999999
2665,1493,46479820,2020569044,11846,,409,2020-10-02 13:13:50.198411,,3279,1493,0,0.0035,102.15343915343915,6.35,999999
2666,774,46566872,2306308286,11848,,1365,2020-10-02 15:21:13.198411,,10920,774,0,0.0035,339.4444444444444,21.1575,999999
2667,2898,46364819,46351122,11848,,660,2020-10-02 13:47:18.198411,,5285,2898,0,0.0035,164.44444444444446,10.2375,999999
2668,1268,6020337809,2311109634,11849,,841,2020-10-02 14:11:26.198411,,6732,1268,0,0.0035,209.3915343915345,13.041500000000001,999999
2669,2160,46497095,46389670,11851,,537,2020-10-02 13:30:57.198411,,4301,2160,0,0.0035,133.85714285714286,8.331,999999
2670,1541,46297700,46388842,11854,,610,2020-10-02 13:40:44.198411,,4885,1541,0,0.0035,152.01058201058206,9.4625,999999
2671,2648,46406734,46368467,11855,,734,2020-10-02 13:57:13.198411,,5873,2648,0,0.0035,182.59259259259258,11.378499999999999,999999
2672,79,943858720,46380482,11857,,818,2020-10-02 14:08:33.198411,,6551,79,0,0.0035,203.8624338624339,12.689499999999999,999999
2673,798,46418254,3301117463,11860,,624,2020-10-02 13:42:43.198411,,4998,798,0,0.0035,155.55555555555557,9.681000000000001,999999
2674,3047,4625767591,46432877,11860,,233,2020-10-02 12:50:33.198411,,1868,3047,0,0.0035,58.1957671957672,3.6175,999999
2675,985,46415032,46447569,11866,,206,2020-10-02 12:47:05.198411,,1654,985,0,0.0035,51.60846560846561,3.202,999999
2676,2559,46570776,46421259,11879,,1267,2020-10-02 15:08:42.198411,,10138,2559,0,0.0035,315.20105820105823,19.6415,999999
2677,2357,46477931,2020569034,11888,,813,2020-10-02 14:08:23.198411,,6510,2357,0,0.0035,202.55555555555557,12.6105,999999
2678,3175,46328501,46393716,11890,,420,2020-10-02 13:15:58.198411,,3363,3175,0,0.0035,104.63492063492065,6.5145,999999
2679,1021,46567697,4625767495,11892,,1175,2020-10-02 14:56:40.198411,,9403,1021,0,0.0035,292.38624338624345,18.217,999999
2680,1154,46271666,3416675257,11893,,423,2020-10-02 13:16:22.198411,,3384,1154,0,0.0035,105.1904761904762,6.5565,999999
2681,2053,46286532,1525016500,11894,,673,2020-10-02 13:49:46.198411,,5387,2053,0,0.0035,167.55026455026453,10.436,999999
2682,2380,46411959,5830440708,11895,,153,2020-10-02 12:40:30.198411,,1230,2380,0,0.0035,38.42857142857143,2.3805,999999
2683,641,46384186,4489540759,11901,,580,2020-10-02 13:37:30.198411,,4644,641,0,0.0035,144.4867724867725,8.996,999999
2684,1714,2016695192,46381769,11902,,785,2020-10-02 14:04:47.198411,,6280,1714,0,0.0035,195.21164021164017,12.1675,999999
2685,2580,46489244,2311108154,11905,,1022,2020-10-02 14:36:33.198411,,8183,2580,0,0.0035,254.59259259259267,15.8515,999999
2686,1847,46407225,1306733851,11916,,714,2020-10-02 13:55:37.198411,,5716,1847,0,0.0035,177.8095238095238,11.073,999999
2687,1417,4377757606,46370467,11917,,359,2020-10-02 13:08:20.198411,,2878,1417,0,0.0035,89.65608465608464,5.5735,999999
2688,684,46343327,46315374,11923,,886,2020-10-02 14:18:37.198411,,7089,684,0,0.0035,220.39153439153444,13.7345,999999
2689,2981,46418111,46338006,11927,,416,2020-10-02 13:16:07.198411,,3335,2981,0,0.0035,103.8941798941799,6.458500000000001,999999
2690,2254,46424801,1419351736,11929,,633,2020-10-02 13:45:00.198411,,5066,2254,0,0.0035,157.5396825396826,9.8145,999999
2691,1739,863195548,6960846018,11935,,333,2020-10-02 13:05:08.198411,,2668,1739,0,0.0035,83.06349206349208,5.1674999999999995,999999
2692,334,3309328506,46441487,11937,,641,2020-10-02 13:46:15.198411,,5133,334,0,0.0035,159.71957671957676,9.943,999999
2693,3168,1576270042,2020569196,11958,,897,2020-10-02 14:20:40.198411,,7177,3168,0,0.0035,223.12698412698415,13.905,999999
2694,1458,46493012,46441726,11964,,1009,2020-10-02 14:35:42.198411,,8073,1458,0,0.0035,250.97883597883606,15.641,999999
2695,2513,46432933,46479342,11966,,313,2020-10-02 13:02:59.198411,,2508,2513,0,0.0035,78.08994708994707,4.8575,999999
2696,1038,1499334836,46367801,11968,,1207,2020-10-02 15:02:16.198411,,9663,1038,0,0.0035,300.59788359788365,18.719,999999
2697,1864,1587126023,46408252,11971,,185,2020-10-02 12:46:03.198411,,1487,1864,0,0.0035,46.44973544973545,2.878,999999
2698,2085,4447532269,2020569119,11974,,81,2020-10-02 12:32:10.198411,,651,2085,0,0.0035,20.333333333333332,1.26,999999
2699,126,46396254,6948740451,11981,,255,2020-10-02 12:55:32.198411,,2046,126,0,0.0035,63.7936507936508,3.9615,999999
2700,499,46436765,46430099,11982,,542,2020-10-02 13:33:49.198411,,4342,499,0,0.0035,135.16402116402116,8.41,999999
2701,1741,46281083,5385801773,11983,,1320,2020-10-02 15:17:29.198411,,10561,1741,0,0.0035,328.31746031746036,20.4615,999999
2702,2722,1221182557,46318194,11985,,287,2020-10-02 12:59:48.198411,,2298,2722,0,0.0035,71.49735449735451,4.4515,999999
2703,2939,46274807,46359751,11995,,362,2020-10-02 13:10:01.198411,,2901,2939,0,0.0035,90.33862433862437,5.6185,999999
2704,251,46345042,5832869154,11997,,246,2020-10-02 12:54:31.198411,,1969,251,0,0.0035,61.23809523809523,3.8145,999999
2705,1521,46475927,2300172811,11997,,903,2020-10-02 14:22:10.198411,,7228,1521,0,0.0035,224.8095238095239,14.002500000000001,999999
2706,1679,46248052,722976570,11999,,869,2020-10-02 14:17:43.198411,,6959,1679,0,0.0035,216.5449735449736,13.48,999999
2707,2703,46363443,282780475,11999,,404,2020-10-02 13:15:40.198411,,3236,2703,0,0.0035,100.71957671957674,6.268,999999
2708,1777,46406245,297095255,12004,,305,2020-10-02 13:02:29.198411,,2440,1777,0,0.0035,75.84656084656085,4.7275,999999
2709,1939,46309967,1069290042,12009,,653,2020-10-02 13:49:04.198411,,5230,1939,0,0.0035,162.76719576719577,10.1305,999999
2710,3090,46423401,46361526,12010,,561,2020-10-02 13:36:44.198411,,4489,3090,0,0.0035,139.5714285714286,8.697000000000001,999999
2711,3049,46373276,46423027,12011,,345,2020-10-02 13:08:00.198411,,2764,3049,0,0.0035,86.04761904761907,5.3535,999999
2712,2229,46317938,2020569050,12029,,445,2020-10-02 13:21:39.198411,,3565,2229,0,0.0035,110.97883597883599,6.905,999999
2713,1902,2134273875,46303073,12033,,152,2020-10-02 12:42:39.198411,,1221,1902,0,0.0035,38.11640211640212,2.3635,999999
2714,963,46331506,46389399,12048,,592,2020-10-02 13:41:30.198411,,4737,963,0,0.0035,147.28042328042326,9.1775,999999
2715,2956,3301285112,46424611,12053,,478,2020-10-02 13:26:25.198411,,3827,2956,0,0.0035,119.05820105820106,7.4135,999999
2716,1766,46338042,798909668,12057,,571,2020-10-02 13:38:53.198411,,4571,1766,0,0.0035,142.18518518518522,8.855,999999
2717,2090,46519958,969196810,12060,,994,2020-10-02 14:35:22.198411,,7957,2090,0,0.0035,247.50264550264552,15.4145,999999
2718,892,46417604,291130803,12069,,333,2020-10-02 13:07:20.198411,,2666,892,0,0.0035,82.93650793650795,5.1645,999999
2719,2196,46533117,7191884113,12069,,1090,2020-10-02 14:48:19.198411,,8725,2196,0,0.0035,271.3756613756615,16.9025,999999
2720,2980,46410499,46317938,12070,,714,2020-10-02 13:58:08.198411,,5713,2980,0,0.0035,177.61904761904765,11.0685,999999
2721,978,46388899,46436071,12073,,245,2020-10-02 12:55:41.198411,,1963,978,0,0.0035,61.11640211640212,3.802,999999
2722,1057,46340772,46278188,12080,,257,2020-10-02 12:57:22.198411,,2057,1057,0,0.0035,63.973544973544975,3.9850000000000003,999999
2723,1109,46322490,46411926,12088,,471,2020-10-02 13:26:07.198411,,3774,1109,0,0.0035,117.50793650793655,7.3095,999999
2724,1597,553318929,46370255,12090,,1030,2020-10-02 14:40:42.198411,,8247,1597,0,0.0035,256.58201058201064,15.9755,999999
2725,236,46186239,46432210,12099,,897,2020-10-02 14:23:02.198411,,7178,236,0,0.0035,223.19047619047626,13.9065,999999
2726,2238,5852185311,46476444,12105,,1293,2020-10-02 15:16:01.198411,,10351,2238,0,0.0035,321.9841269841271,20.052,999999
2727,895,46445830,3301117463,12109,,946,2020-10-02 14:29:48.198411,,7574,895,0,0.0035,235.62962962962962,14.672,999999
2728,399,7026677592,46444364,12118,,677,2020-10-02 13:54:05.198411,,5422,399,0,0.0035,168.73544973544972,10.5025,999999
2729,2910,504576044,46399501,12140,,707,2020-10-02 13:58:24.198411,,5659,2910,0,0.0035,176.005291005291,10.963000000000001,999999
2730,2062,46495179,46415824,12145,,999,2020-10-02 14:37:27.198411,,7997,2062,0,0.0035,248.74603174603175,15.492,999999
2731,997,46401867,3301117463,12148,,186,2020-10-02 12:49:06.198411,,1493,997,0,0.0035,46.571428571428584,2.8905000000000003,999999
2732,874,46416156,279459657,12151,,482,2020-10-02 13:28:33.198411,,3857,874,0,0.0035,119.92592592592597,7.4725,999999
2733,345,46312862,46354113,12152,,190,2020-10-02 12:49:44.198411,,1527,345,0,0.0035,47.6931216931217,2.9555000000000002,999999
2734,2870,46215633,46291898,12153,,341,2020-10-02 13:09:50.198411,,2732,2870,0,0.0035,85.05291005291005,5.2915,999999
2735,590,4625767491,46376831,12160,,181,2020-10-02 12:48:39.198411,,1454,590,0,0.0035,45.3915343915344,2.8145000000000002,999999
2736,2130,5139580898,46394761,12172,,339,2020-10-02 13:09:50.198411,,2713,2130,0,0.0035,84.36507936507935,5.256,999999
2737,922,46382632,46401975,12176,,184,2020-10-02 12:49:17.198411,,1476,922,0,0.0035,46.01058201058203,2.858,999999
2738,2317,46202519,46358447,12179,,650,2020-10-02 13:51:27.198411,,5203,2317,0,0.0035,161.8306878306879,10.0795,999999
2739,380,46398432,46357388,12194,,508,2020-10-02 13:32:50.198411,,4071,380,0,0.0035,126.77248677248681,7.884499999999999,999999
2740,1111,46372472,46390769,12200,,451,2020-10-02 13:25:19.198411,,3614,1111,0,0.0035,112.53439153439159,6.9995,999999
2741,1110,46371578,3301117463,12204,,526,2020-10-02 13:35:22.198411,,4213,1110,0,0.0035,131.1216931216931,8.160499999999999,999999
2742,2585,46484985,46380586,12205,,582,2020-10-02 13:42:50.198411,,4660,2585,0,0.0035,144.984126984127,9.027000000000001,999999
2743,1945,46311092,1032858528,12216,,1242,2020-10-02 15:10:59.198411,,9938,1945,0,0.0035,308.98412698412704,19.254,999999
2744,396,46405796,46423401,12229,,275,2020-10-02 13:02:18.198411,,2204,396,0,0.0035,68.64021164021165,4.2685,999999
2745,2876,46444698,46398690,12239,,640,2020-10-02 13:51:10.198411,,5126,2876,0,0.0035,159.53439153439157,9.929,999999
2746,243,46307218,297095257,12247,,884,2020-10-02 14:23:44.198411,,7072,243,0,0.0035,219.83068783068785,13.702,999999
2747,1491,46429971,434441227,12252,,203,2020-10-02 12:53:06.198411,,1629,1491,0,0.0035,50.79894179894179,3.154,999999
2748,3062,46380540,722976543,12256,,258,2020-10-02 13:00:32.198411,,2071,3062,0,0.0035,64.6031746031746,4.0095,999999
2749,724,46425115,46356295,12260,,325,2020-10-02 13:09:32.198411,,2607,724,0,0.0035,81.26455026455028,5.048,999999
2750,2571,46262894,46360239,12260,,892,2020-10-02 14:25:01.198411,,7136,2571,0,0.0035,221.82010582010577,13.826,999999
2751,1500,46464900,4518879390,12266,,647,2020-10-02 13:52:32.198411,,5181,1500,0,0.0035,161.21164021164026,10.036,999999
2752,2203,46444706,7042607654,12272,,332,2020-10-02 13:10:38.198411,,2661,2203,0,0.0035,82.87830687830687,5.153499999999999,999999
2753,375,2298641917,3301116661,12273,,166,2020-10-02 12:48:26.198411,,1328,375,0,0.0035,41.280423280423285,2.573,999999
2754,2263,1367613849,2300133265,12274,,318,2020-10-02 13:08:46.198411,,2547,2263,0,0.0035,79.2698412698413,4.9335,999999
2755,1858,46337430,46370194,12276,,233,2020-10-02 12:57:31.198411,,1870,1858,0,0.0035,58.322751322751344,3.6205000000000003,999999
2756,3160,46422645,46446709,12276,,759,2020-10-02 14:07:39.198411,,6078,3160,0,0.0035,189.12698412698418,11.7735,999999
2757,158,46427678,46424310,12277,,415,2020-10-02 13:21:47.198411,,3325,158,0,0.0035,103.51851851851853,6.4399999999999995,999999
2758,1317,46388341,3300515587,12280,,145,2020-10-02 12:45:49.198411,,1164,1317,0,0.0035,36.31216931216932,2.2535,999999
2759,3028,46475750,46424496,12284,,762,2020-10-02 14:08:09.198411,,6100,3028,0,0.0035,189.74603174603175,11.817,999999
2760,2530,2297714226,46370194,12291,,130,2020-10-02 12:43:57.198411,,1041,2530,0,0.0035,32.39153439153441,2.0165,999999
2761,2461,46176514,46215280,12298,,318,2020-10-02 13:09:13.198411,,2550,2461,0,0.0035,79.46031746031747,4.938000000000001,999999
2762,1573,46316023,949979523,12301,,586,2020-10-02 13:44:56.198411,,4690,1573,0,0.0035,145.85185185185188,9.086,999999
2763,2517,46393385,46430983,12301,,559,2020-10-02 13:41:18.198411,,4472,2517,0,0.0035,139.010582010582,8.6645,999999
2764,1753,1853506943,46385131,12302,,550,2020-10-02 13:40:11.198411,,4404,1753,0,0.0035,137.0264550264551,8.531,999999
2765,586,2773423224,46339633,12307,,760,2020-10-02 14:08:12.198411,,6080,586,0,0.0035,188.99470899470901,11.78,999999
2766,2384,46323918,175661689,12307,,594,2020-10-02 13:46:07.198411,,4755,2384,0,0.0035,147.90476190476195,9.211500000000001,999999
2767,3117,477535905,46403391,12334,,414,2020-10-02 13:22:33.198411,,3314,3117,0,0.0035,103.0793650793651,6.42,999999
2768,1804,46559217,46395870,12340,,1032,2020-10-02 14:45:03.198411,,8258,1804,0,0.0035,256.7619047619049,15.999,999999
2769,1640,46258484,26371856,12349,,601,2020-10-02 13:47:45.198411,,4811,1640,0,0.0035,149.6455026455027,9.32,999999
2770,1976,46449086,46388899,12352,,449,2020-10-02 13:27:36.198411,,3599,1976,0,0.0035,112.10052910052914,6.970000000000001,999999
2771,498,27219290,4625767591,12359,,605,2020-10-02 13:48:27.198411,,4843,498,0,0.0035,150.64021164021167,9.382,999999
2772,519,46357388,2172021748,12359,,272,2020-10-02 13:04:07.198411,,2183,519,0,0.0035,68.08465608465607,4.226500000000001,999999
2773,555,3805227514,46312225,12364,,1487,2020-10-02 15:46:10.198411,,11901,555,0,0.0035,370.1005291005291,23.056,999999
2774,2717,46343768,46426683,12376,,525,2020-10-02 13:38:03.198411,,4202,2717,0,0.0035,130.6825396825397,8.1405,999999
2775,1849,46484983,46372409,12382,,618,2020-10-02 13:50:36.198411,,4949,1849,0,0.0035,154.00000000000003,9.586500000000001,999999
2776,1241,451946454,46477293,12386,,454,2020-10-02 13:28:50.198411,,3639,1241,0,0.0035,113.3439153439154,7.047499999999999,999999
2777,1725,46409493,46392664,12389,,110,2020-10-02 12:42:57.198411,,883,1725,0,0.0035,27.544973544973548,1.7095,999999
2778,1039,46491994,46360978,12391,,1084,2020-10-02 14:52:48.198411,,8672,1039,0,0.0035,269.5661375661376,16.802,999999
2779,29,46303813,46386453,12392,,482,2020-10-02 13:32:39.198411,,3862,29,0,0.0035,120.24338624338624,7.48,999999
2780,353,46404439,46400970,12402,,580,2020-10-02 13:45:47.198411,,4640,353,0,0.0035,144.23280423280426,8.99,999999
2781,2773,46189826,1565648139,12403,,992,2020-10-02 14:40:50.198411,,7942,2773,0,0.0035,247.06878306878315,15.385,999999
2782,2227,46350186,46344504,12407,,221,2020-10-02 12:58:01.198411,,1769,2227,0,0.0035,55.021164021164026,3.427,999999
2783,197,46337690,46409649,12408,,368,2020-10-02 13:17:37.198411,,2944,197,0,0.0035,91.51322751322755,5.704000000000001,999999
2784,1843,292914491,2309515987,12414,,544,2020-10-02 13:41:15.198411,,4356,1843,0,0.0035,135.53439153439155,8.438,999999
2785,288,2877620938,46374077,12421,,278,2020-10-02 13:05:53.198411,,2227,288,0,0.0035,69.32275132275133,4.3135,999999
2786,926,7191426874,2300133265,12440,,216,2020-10-02 12:57:55.198411,,1730,926,0,0.0035,53.841269841269856,3.351,999999
2787,3092,46511115,46381685,12450,,1123,2020-10-02 14:59:00.198411,,8985,3092,0,0.0035,279.3280423280424,17.407999999999998,999999
2788,2929,360860015,46420688,12453,,878,2020-10-02 14:26:23.198411,,7025,2929,0,0.0035,218.4021164021164,13.6105,999999
2789,1964,413974684,46413155,12459,,731,2020-10-02 14:06:54.198411,,5850,1964,0,0.0035,181.91005291005294,11.3335,999999
2790,2514,46496417,152788757,12481,,967,2020-10-02 14:38:43.198411,,7737,2514,0,0.0035,240.53439153439155,14.989999999999998,999999
2791,2597,46366452,46288119,12482,,535,2020-10-02 13:41:14.198411,,4287,2597,0,0.0035,133.48677248677254,8.303,999999
2792,2915,46336569,2020569181,12490,,365,2020-10-02 13:18:39.198411,,2924,2915,0,0.0035,91.02116402116405,5.6635,999999
2793,475,46363000,46404331,12495,,498,2020-10-02 13:36:26.198411,,3986,475,0,0.0035,123.96825396825398,7.722,999999
2794,2407,46249521,46472553,12495,,1047,2020-10-02 14:49:36.198411,,8376,2407,0,0.0035,260.36507936507934,16.2285,999999
2795,2512,46411926,46392705,12495,,107,2020-10-02 12:44:19.198411,,859,2512,0,0.0035,26.7989417989418,1.663,999999
2796,1219,1205690119,46464681,12498,,395,2020-10-02 13:22:46.198411,,3163,1219,0,0.0035,98.41798941798942,6.127000000000001,999999
2797,1351,46403391,5830440704,12500,,173,2020-10-02 12:53:15.198411,,1390,1351,0,0.0035,43.402116402116405,2.6905,999999
2798,1915,46345887,331526066,12500,,297,2020-10-02 13:09:46.198411,,2381,1915,0,0.0035,74.17460317460318,4.611,999999
2799,664,46332803,2020569119,12501,,505,2020-10-02 13:37:32.198411,,4046,664,0,0.0035,125.96296296296296,7.8365,999999
2800,995,2020569036,46354394,12501,,262,2020-10-02 13:05:04.198411,,2098,995,0,0.0035,65.28042328042328,4.064,999999
2801,1757,46336569,90098486,12504,,298,2020-10-02 13:10:00.198411,,2391,1757,0,0.0035,74.55026455026456,4.6295,999999
2802,1202,2300133169,46404263,12505,,186,2020-10-02 12:55:01.198411,,1491,1202,0,0.0035,46.44444444444446,2.8875,999999
2803,495,722976467,2297714226,12509,,165,2020-10-02 12:52:15.198411,,1321,495,0,0.0035,41.0952380952381,2.559,999999
2804,1405,46378609,46396256,12547,,521,2020-10-02 13:40:23.198411,,4171,1405,0,0.0035,129.75132275132276,8.08,999999
2805,706,7093136767,46408328,12550,,685,2020-10-02 14:02:18.198411,,5483,706,0,0.0035,170.53439153439155,10.622,999999
2806,2749,46374662,2306308288,12560,,154,2020-10-02 12:51:43.198411,,1238,2749,0,0.0035,38.67724867724868,2.396,999999
2807,1145,6932152173,46402974,12561,,513,2020-10-02 13:39:35.198411,,4109,1145,0,0.0035,127.88888888888894,7.959,999999
2808,492,46312655,46441800,12566,,631,2020-10-02 13:55:26.198411,,5055,492,0,0.0035,157.35978835978835,9.791,999999
2809,2737,46278188,46450028,12577,,728,2020-10-02 14:08:33.198411,,5831,2737,0,0.0035,181.48148148148147,11.2945,999999
2810,2762,46316762,46376585,12578,,626,2020-10-02 13:54:58.198411,,5015,2762,0,0.0035,156.1164021164021,9.7135,999999
